1,11.05,17,80
1,11.15,16,78.9
1,10.53,16,81.8
1,11.09,15,76
1,10.91,17,84.4
1,11.28,15,78.1
1,10.26,16,80.5
1,11.47,15,78.9
1,11.55,16,87
1,10.95,15,72.2
1,10.76,16,81
1,11.09,18,79.7
1,11.48,16,78.2
1,11.23,15,78.8
1,10.13,17,80
1,11.08,16,70.7
1,10.64,16,79.9
1,18.56,201,179.3
1,10.69,17,80.9
1,10.24,16,77.6
1,10.6,14,74.9
1,10.92,17,84.8
1,11.5,14,74
1,11.88,16,80.2
1,11.31,17,85.8
1,11.48,16,79
1,11.31,14,75.6
1,11.19,17,670.6
1,11.04,15,72.6
1,11.38,17,76.4
1,11.29,16,81.6
1,10.63,15,79.5
1,10.85,14,72.7
1,11.24,17,81
1,11.14,15,84.5
1,10.51,17,73
1,11.18,16,78.5
1,10.9,17,77.3
1,11.14,14,72.2
1,9.27,17,78.7
1,10.79,16,69
1,12.18,16,76.3
1,10.47,16,76.6
1,10.76,16,80.1
1,10.38,14,75.3
1,10.28,17,87.1
1,10.15,16,69.9
1,9.66,16,73.9
1,9.31,16,71.1
1,10,17,73.7
1,10.65,15,68.9
1,9.94,16,76.9
1,10.41,15,73.1
1,11.66,16,75.3
1,10.75,17,76.2
1,11.13,16,81.5
1,10.54,15,69.7
1,10.87,17,357.2
1,10.08,14,75.3
1,10.26,17,80
1,10.08,16,70.2
1,10.5,18,132.5
1,10.74,15,98.3
1,9.93,18,85.2
1,10.27,17,73.2
1,11.56,16,82.7
1,10.51,17,74.1
1,9.11,16,76.6
1,9.19,17,69.9
1,10.21,17,75
1,10.46,17,78.3
1,10.78,17,74.9
1,10.01,19,73.8
1,10.3,19,78.3
1,10.26,16,70.8
1,9.48,17,75.1
1,9.59,18,73
1,9.59,17,71.6
1,10.53,17,69.7
1,9.44,19,81.4
1,8.92,17,64.7
1,8.79,16,79.6
1,8.51,18,70.6
1,9.08,17,69.9
1,9.01,17,70.4
1,9.32,18,76.7
1,9.14,16,67.1
0,19.53,18,258.1
0,11.07,18,68.5
0,9.36,16,74.6
0,8.14,16,64.6
0,7.97,16,68.9
0,8.92,17,68.7
0,11.74,17,71.1
0,10.52,17,66.8
0,11.37,16,76.6
0,9.76,18,71.6
0,12.19,16,75.2
0,13.61,16,78.7
0,14.84,18,94.1
0,13.41,16,78.7
1,14.93,16,89.2
1,15.46,16,87.7
1,15.83,17,90.7
1,14.22,15,84.7
1,14.33,17,84.8
1,14.41,16,84.4
1,12.93,18,84
1,13.92,16,82.4
1,14.53,18,84.4
1,12.44,15,84.6
1,14.01,19,404.9
1,12.98,17,89.4
1,12.6,16,86.1
1,12.4,17,76.4
1,10.87,17,80.4
1,10.39,17,77.3
1,11.66,17,90.3
1,11.3,17,74.9
1,11.43,18,80
1,12.12,18,80.8
1,12.67,17,87.8
1,12.42,18,78
1,11.08,18,84.8
1,9.76,17,71.3
1,10.92,18,74.3
1,11,18,80.5
1,11.98,18,80.9
1,11,16,71.4
1,12.92,17,88.8
1,12.24,16,82
1,13.03,17,86.6
1,11.77,18,91.3
1,11.77,16,78.6
1,12.6,15,77.7
1,4.94,19,77.3
1,4.63,18,57.6
1,4.28,18,65.8
1,4.16,18,65.8
1,6.9,18,69.9
1,13.71,16,92.1
1,14.58,17,101.6
1,15.06,16,90.6
1,14.82,15,96.3
1,12.83,17,94.9
1,12.21,16,92.2
1,13.27,17,88.4
1,12.77,18,102.3
1,13.41,16,84.2
1,12.63,16,91.4
1,17.69,197,195.3
1,11.82,16,92.1
1,11.59,17,88.6
1,11.23,17,86.1
1,12.44,16,104.2
1,12.03,16,83.6
1,12.9,16,93.4
1,11.95,17,87.8
1,12.45,17,98.2
1,12.4,15,88.8
1,12.13,16,94.5
1,12.74,17,94.8
1,12,17,87.9
1,11.94,16,90.5
1,15.65,19,100.3
1,11.83,16,90.4
1,12.38,16,95
1,12.66,16,91.5
1,11.89,17,94.2
1,12.82,16,97.2
1,12.31,17,103.4
1,13.34,17,90.4
1,10.58,17,101.8
1,11.8,17,89.7
1,11.56,16,89.4
1,11.7,17,90.2
1,12.44,18,100.3
1,12.09,17,90
1,12.96,16,127.1
1,12.26,17,95.2
1,12.18,16,104.3
1,12.36,16,92.7
1,11.59,15,98.9
1,15.16,16,92.8
1,11.87,16,99.1
1,12.93,17,91.6
1,12.67,16,103.3
1,12.91,16,94.3
1,12.5,17,105.1
1,12.65,17,95.2
1,12.02,18,111.2
1,12.36,16,94.4
1,12.55,17,94.8
1,12.27,18,92
1,12.71,16,104.1
1,12.49,15,90.6
1,12.28,17,95.6
1,12.84,16,97.4
1,13.3,16,97.6
1,12.33,16,93.7
1,12.65,16,99.3
1,13.16,16,95.2
1,12.65,17,99.8
1,11.74,15,90.7
1,11.78,18,93.7
1,12.73,16,101.7
1,15.48,15,86.5
1,19.57,16,93
1,14.7,17,109.7
1,15.92,15,98.1
1,16.38,15,102.9
1,15.82,15,99.3
1,15.9,15,105.9
1,17.9,16,110
1,15.65,17,101.1
1,17.01,15,102.8
1,16.85,16,113.4
1,17.77,17,103.5
1,17.2,14,102
1,16.24,16,102.8
1,14.71,16,97.9
1,13.17,15,86.1
1,14.91,17,95.6
1,13.09,16,88.9
1,14.43,17,88.6
1,12.19,16,90.8
1,13.95,15,97
1,15.25,16,83.6
1,19.47,16,88.9
1,17.92,16,84.5
1,15.57,16,89.3
1,12.35,15,85.2
1,11.3,16,84.8
1,11.84,16,80
1,15.52,15,91.2
1,11.76,17,91.6
1,10.99,17,83.8
1,17.95,16,87
1,13.28,17,86.7
1,14.86,16,92.6
1,14.48,16,96
1,21.07,17,97
1,17.04,16,92.3
1,15.78,16,92.3
1,13.69,16,110.4
1,15.47,16,94.8
1,14.64,15,94.2
1,22.51,16,101.5
1,16.5,15,105.7
1,26.38,15,108.6
1,28.22,15,110.2
1,19.49,15,126
1,25.14,16,105.9
1,18.94,17,113.4
1,17.58,17,108.7
1,17.28,15,102
1,26.07,15,113.7
1,19.89,16,108.6
1,18.69,16,114.7
1,21.59,16,128.8
1,21.18,16,125.1
1,21.73,16,115.3
1,20.29,16,124.7
1,20.32,16,116.8
1,22.32,16,120.7
1,20.33,16,122
1,20.21,15,116
1,22.36,14,118.3
1,19.34,17,119.6
1,20.3,15,105.3
1,21.08,16,119.6
1,22.21,15,125
1,20.15,15,117.3
1,21.48,16,107.6
1,20.5,15,118
1,21.6,16,109.9
1,20.17,16,123.3
1,21.37,15,114.7
1,21.32,16,126.6
1,19.05,16,111.2
1,18.59,15,119.5
1,17.73,16,130.2
1,15.76,16,101.9
1,19.3,15,101.6
1,16.5,17,109.3
1,16.91,16,104
1,16.47,16,105.3
1,17.23,18,695
1,14.2,15,95.9
1,15.97,16,93
1,15.98,16,109.2
1,17.49,16,95.9
1,15.03,16,101.4
1,15.08,15,91
1,17.11,16,153.8
1,16.16,15,94.4
1,14.89,15,102.7
1,12.39,16,84.4
1,16.9,191,171.6
1,13.11,18,106.9
1,12.62,16,90.6
1,12.55,16,94.3
1,12.61,16,91.4
1,11.94,16,94
1,12.45,15,88.3
1,11.66,15,88.8
1,12.15,16,90
1,11.85,16,90
1,12.29,16,86.9
1,12.58,17,95.6
1,12.78,15,90.9
1,12.5,15,94.6
1,12.42,16,83.7
1,12.24,16,93.4
1,12.42,16,83.4
1,12.69,16,91.7
1,12.65,16,92
1,12.26,18,690.8
1,11.64,14,76.3
1,10.98,17,86.7
1,14.08,15,84.7
1,17.71,16,88.6
1,14.2,16,88.6
1,11.57,17,90.1
1,16.01,15,84.6
1,11.67,16,88.6
1,12.54,16,91.3
1,13.09,16,92.4
1,13.92,15,92.6
1,12.49,16,97.1
1,13.61,16,105
1,14.39,17,105.5
1,14.32,16,96.9
1,14.04,16,98.8
1,14.23,16,93.6
1,13.66,15,103.2
1,12.6,16,88.5
1,13,15,96.7
1,12.55,17,87.1
1,14.37,15,97.9
1,14.81,15,96.5
1,12.97,16,99.5
1,13.81,16,88
1,13.93,16,101.9
1,14.01,16,92.3
1,12.27,15,90.2
1,13.7,15,90
1,13.21,16,96.8
1,12.8,14,88.9
1,13.66,16,94.3
1,13.61,15,94.6
1,12.8,15,93.3
1,14.12,14,91.2
1,11.79,18,140.6
1,12.43,15,81.3
1,13.06,16,96.3
1,12.35,15,93
1,14.29,16,93.5
1,14.06,16,96.3
1,15.78,16,102.1
1,14.36,15,94.1
1,13.5,16,95.4
1,13.72,16,96.6
1,13.22,17,99.8
1,13.23,16,88.7
1,26.55,27,179
1,28.67,24,170.7
1,31.22,25,196.8
1,32.51,23,182.7
1,36.4,24,190.4
1,36.14,24,390.5
1,33.96,25,132.2
1,34.23,23,109.8
1,39.66,25,189.7
1,40.14,25,248.1
1,38.81,24,806.1
1,37.47,23,147.9
0,36.25,22,1502.1
1,16.68,213,380.2
0,12.1,16,105.8
0,12.64,15,84
0,11.45,15,89.4
0,12.51,16,90.2
0,13.02,15,107.2
0,14.44,15,94.2
0,13.91,15,95.9
0,17.7,14,111.2
0,19.23,15,125.5
1,19.45,16,127.4
1,17.67,15,121.2
1,17.21,16,129.9
1,17.31,15,124.8
1,18.91,16,122
1,18.62,15,127.4
1,20.29,16,130.2
1,17.51,17,116.9
1,19.6,17,125.8
1,24.78,16,140.4
1,18.15,16,122.7
1,26.2,14,126.2
1,19.18,16,124.9
1,17.32,15,115.9
1,17.77,18,320.7
1,17.89,16,125.4
1,19.66,15,124.1
1,16.91,15,113.5
1,24.76,18,274.3
1,18.59,15,122.2
1,17.03,17,132.8
1,17.89,15,118.5
1,18.04,16,126.6
1,17.98,16,116.9
1,17.31,16,123.7
1,17.21,15,109.3
1,16.63,15,123
1,17.87,15,118
1,18.67,15,121.6
1,18.54,16,118.7
1,19.11,15,124.7
1,19.98,16,127
1,18.22,16,125.5
1,20.47,15,130.5
1,18.82,15,130
1,18.31,16,122.8
1,17.49,17,121.3
1,19.08,16,128
1,14.81,16,122.3
1,16.87,16,115.2
1,17.01,16,125.7
1,16.09,16,114.6
1,15.91,15,117.2
1,15.2,16,129.1
1,15.09,16,113.2
1,16.83,16,105.7
1,16.67,15,123
1,16.99,17,112.8
1,15.91,16,118
1,18.16,15,120.3
1,15.4,16,113.1
1,15.77,16,113.1
1,16.19,15,120.7
1,16.91,15,110.6
1,15.49,15,117.9
1,15.21,15,112.4
1,15.36,16,119.8
1,14.6,14,102.5
1,15.77,17,120.7
1,15.15,16,110.4
1,14.93,16,114.6
1,14.66,14,110.9
1,15.09,17,155.1
1,14.4,15,101.8
1,14.69,15,112.4
1,16.11,211,183.5
1,15.15,16,113.4
1,14.96,15,110.8
1,15.97,16,104.5
1,14.13,15,117.8
1,14.08,15,103
1,13.18,16,103.2
1,14.54,17,110.8
1,15.1,15,104.9
1,13.96,16,106
1,12.6,17,115.1
1,12.99,16,100
1,12.81,16,104.5
1,13.86,17,100
1,14.08,15,108.8
1,13.05,16,103.5
1,13.4,15,109.3
1,12.74,17,99.6
1,13.73,15,113.2
1,14.12,16,103.2
1,13.85,16,110.4
1,13.83,15,101.9
1,13.02,17,107.3
1,13.31,16,99.8
1,14.02,16,100.4
1,12.93,16,109.7
1,12.93,16,105.1
1,13.36,17,121.9
1,13.61,17,126.7
1,13.51,14,96
1,12.84,16,106.1
1,12.95,17,101.9
1,12.27,16,98.4
1,12.09,15,95.7
1,11.69,17,102.5
1,11.69,16,87.5
1,12.21,17,100.2
1,11.75,16,95.4
1,10.62,18,130.8
1,12.13,16,87
1,12.81,17,96.4
1,13.92,16,85.9
1,23.97,17,88.1
1,11.72,16,83.5
1,15.32,16,79.1
1,9.75,17,71
1,9.22,18,91.7
1,9.78,18,79.5
1,11.63,16,96.7
1,9.87,17,80.5
1,10.53,17,90.9
1,15.51,16,91
1,17.58,17,98.7
1,12.73,16,84.9
1,14.35,14,87.2
1,16.05,16,96.5
1,18.09,16,116.9
1,18.49,15,98.5
1,20.23,16,114.3
1,18.53,16,109.2
1,19.47,16,115.5
1,20.05,15,104.6
1,19.14,16,110.6
1,17.65,16,103.8
1,19.01,17,113.3
1,17.91,15,103.6
1,18.66,16,105.3
1,17.85,17,104.7
1,20.57,16,108.9
1,17.97,15,97.4
1,17.33,15,99.1
1,16.74,15,100.9
1,16.81,16,99
1,18.79,15,98.4
1,16.86,16,105
1,15.26,17,115.8
1,15.1,16,99.1
1,17.81,16,99.7
1,15.93,14,99.5
1,17.03,15,104.4
1,16.29,16,102.1
1,18.6,15,102.3
1,17.04,15,115.9
1,18.07,15,103.4
1,16.94,16,107.3
1,18.56,15,106.7
1,17.32,16,105.5
1,16.65,15,100.9
1,14.74,16,102.8
1,16.48,16,109.6
1,13.79,16,99.4
1,15.23,16,98.9
1,17.58,17,102.6
1,16.55,15,102.5
1,16.05,15,105.5
1,15.54,221,186.5
1,18.99,15,104.8
1,17.02,16,108.3
1,17.69,16,106.5
1,14.98,16,101.2
1,17.87,16,101.4
1,16.8,16,108.6
1,15.95,15,90.9
1,17.74,16,110.8
1,17.4,16,103
1,18.06,15,104
1,18.76,15,103
1,16.7,15,102.6
1,17.16,16,99.7
1,18.68,16,109.6
1,18.62,15,102
1,17.24,16,108.1
1,17.36,16,103.6
1,18.93,16,108.8
1,17.35,15,98.2
1,16.62,18,107.9
1,18.81,16,103.4
1,18.78,16,105.8
1,17.79,15,98.2
1,18.82,15,121.6
1,18.07,16,99.4
1,16.54,15,102.4
1,17.57,16,107.8
1,15.89,15,103.8
1,15.45,15,131
1,15.81,17,107.2
1,16.2,19,691.4
1,14.13,17,97.9
1,15.59,16,107.3
1,16.6,15,100.7
1,12.48,16,87.1
1,13.9,15,98.3
1,12.97,16,88.5
1,15.56,15,96.6
1,15.1,17,106
1,14.41,17,94.5
1,15.41,17,93
1,15.81,16,112.9
1,17.58,14,98.4
1,16.81,15,102.5
1,15.97,17,105.2
1,16.28,17,108.9
1,16.82,15,99.6
1,14.51,16,100.8
1,12.9,14,84.1
1,13.76,15,96.2
1,16.29,16,109.3
1,17.95,16,111.2
1,17.31,16,106
1,19.65,16,130.6
1,15.08,206,173.7
1,19.16,15,112.9
1,20.48,15,117.5
1,20.52,17,125.2
1,23.41,16,118.4
1,20.62,16,117.7
1,21.16,18,737.1
1,20.26,15,121.6
1,20.84,16,124.4
1,23.45,15,121.7
1,19.47,16,119.6
1,20.06,16,114.3
1,20.19,17,124.4
1,21.25,16,118.1
1,19.74,16,116.1
1,20.73,15,112.6
1,20.91,16,122.2
1,20.95,14,109.2
1,17.9,15,107.1
1,16.25,16,103.5
1,15.41,16,102.8
1,14.94,16,101.5
1,16.61,17,107.3
1,14.22,15,112.1
1,13.29,17,103.7
1,15.38,16,100.9
1,15.03,16,100.6
1,14.91,15,95.7
1,14.98,17,103.6
1,15.43,16,101.1
1,14.77,16,103.4
1,15.85,16,102.5
1,16.28,17,157.8
1,15.14,16,97.4
1,15.21,15,111.5
1,17.09,16,106.9
1,16.64,15,108.1
1,20.39,16,111.9
1,20.44,16,104.9
1,18,17,108.5
1,17.98,15,105.5
1,18.19,17,109.2
1,15.72,15,113.5
1,16.64,15,103.2
1,17.23,17,112.5
1,16.08,17,99
1,14.56,15,101.7
1,17.16,16,104.2
1,17.82,15,108.9
1,19.13,15,103.6
1,18.39,17,112.3
1,17.68,17,104.9
1,19.36,16,108
1,17.75,18,109.5
1,18.74,14,107.1
1,18.04,16,100.2
1,17.08,16,111.9
1,18.11,15,104.4
1,18,16,108.2
1,16.79,16,107.9
1,17.41,15,114.6
1,17.97,15,102.8
1,18.96,16,111.9
1,18.13,16,103.8
1,18.01,15,109.9
1,18.22,16,109
0,29.33,16,297.7
0,17.28,16,99.7
0,15.96,17,96.8
0,16.76,15,97.4
0,16.27,16,100.8
0,17.17,16,122.6
0,18.64,16,103.4
0,18.12,15,95.7
0,17.36,16,109.4
0,18.98,16,107.9
1,18.94,16,119.1
1,17.04,15,101.4
1,15.52,17,112.3
1,16.47,15,90.7
1,15.54,16,387.4
1,13.65,16,96.1
1,12.24,18,81.7
1,11.32,16,82.1
1,15.33,16,100.7
1,15.56,17,103.5
1,12.78,18,83.9
1,16.98,17,107.9
1,16.72,15,98.4
1,15.81,15,98.9
1,15.54,18,267
1,16.07,16,98.4
1,16.15,17,100.2
1,19.56,15,106.2
1,20.35,15,103
1,40.43,18,93.9
1,28.86,16,107.3
1,17.05,14,98.2
1,26.94,16,101.6
1,15.21,17,102.6
1,16.91,16,107.9
1,22.85,15,107.8
1,17.39,17,102.6
1,18.58,15,90.7
1,20.23,15,97.2
1,23.62,17,97.1
1,23,15,94.6
1,15.26,15,92.7
1,14.16,16,99.9
1,14.78,17,94.2
1,13.9,17,97.4
1,13.87,17,92.2
1,13.63,16,99.7
1,14.56,15,95.8
1,14.49,16,110.2
1,14.22,210,177.9
1,15.41,14,97.1
1,15.46,16,95.6
1,15.67,16,101.9
1,14.43,16,105
1,19.98,17,108.6
1,24.69,15,92.8
1,13.9,15,92.3
1,14.26,15,92.9
1,13.37,16,88.1
1,15.04,15,103.7
1,24.45,15,89.5
1,20.77,14,99.7
1,14.82,15,95.9
1,15.69,14,98.3
1,16.39,14,97.2
1,16.1,17,107.7
1,15.66,13,91.1
1,14.88,17,102.3
1,14.25,14,93.8
1,15.2,14,97.9
1,11.64,16,86.4
1,12.8,15,97.3
1,11.57,15,79.9
1,8.96,15,78.6
1,10.19,15,74.7
1,9.25,16,74
1,14.13,218,179.8
1,10.64,15,77
1,13.1,15,91.9
1,13.49,15,88.4
1,14.12,190,170.9
1,13.77,15,93.6
1,13.16,14,101.8
1,13.69,15,94.5
1,13.08,15,86.6
1,12.25,14,87.8
1,13.48,15,84.5
1,12.05,16,94.7
1,13.21,15,82.2
1,12.3,15,87.2
1,12.85,15,83.2
1,12.94,16,84.9
1,12.22,14,96.3
1,12.09,16,85.1
1,11.75,13,80.7
1,11.68,16,87.4
1,13.17,15,80.2
1,13.28,14,82.7
1,13.98,14,80.8
1,11.87,15,88.4
1,12.15,13,77.3
1,11.65,16,83.7
1,11.19,14,77.4
1,12.86,15,78
1,12.07,15,87.2
1,10.85,16,95.5
1,10.91,15,70.4
1,11.51,16,80
1,10.07,16,73.2
1,10.87,16,79.1
1,11.35,16,79
1,13.82,184,173.6
1,10.17,15,130.8
1,10.87,15,75.5
1,10.76,17,81.6
1,14.89,15,93.8
1,13.66,16,97.1
1,13.71,15,92.1
1,12.97,15,90.6
1,13.49,16,84.5
1,14.1,16,98.8
1,14.61,15,93.5
1,18.69,16,88.7
1,13.31,15,93.3
1,13.48,17,104.4
1,14.09,15,87.1
1,14.43,15,95.1
1,12.48,15,82.1
1,13.59,16,93
1,12.41,16,89.5
1,13.36,15,86.8
1,14.42,14,84.6
1,14.99,15,101.5
1,15.92,16,98.8
1,13.68,206,174.2
1,14.98,15,97.9
1,16.3,15,91.5
1,15.07,15,105.2
1,16.06,15,97.9
1,19.65,15,106
1,18.52,15,108.7
1,17.56,16,101.6
1,23.76,13,97.1
1,23.66,16,108.8
1,16.64,14,96.8
1,16.84,16,98.9
1,18.27,14,101.6
1,13.56,201,170
1,17.28,16,104.6
1,17.3,14,97.6
1,18.94,16,112.9
1,18,14,103.4
1,22.41,15,107.8
1,18.34,14,107
1,18.04,15,107.6
1,18.39,15,112.7
1,21.62,16,110.7
1,19.28,14,96.9
1,26.5,16,97.1
1,17.79,14,108.2
1,17.51,15,100.6
1,20.65,13,93.4
1,19.83,15,119
1,24.37,14,92
1,21.43,16,102.9
1,18.16,15,103.4
1,13.57,15,89.5
1,16.22,14,93.9
1,16.3,16,98.8
1,13.43,204,225.8
1,16.71,15,98.3
1,13.94,15,89.3
1,14.57,14,93.8
1,14.5,16,95.3
1,15.33,14,92.4
1,16.12,14,101.2
1,14.11,16,94.7
1,14.75,16,98.1
1,13.78,15,93.5
1,14.6,15,98.3
1,15.2,14,90.1
1,14.81,16,101.3
1,14.66,15,92.6
1,14.29,15,85.9
1,14.03,15,92.2
1,12.38,16,91.7
1,13.82,15,87.8
1,11.71,16,89.2
1,12,15,83.5
1,12.79,16,93.6
1,13.31,193,176.1
1,13.12,14,86.4
1,12.51,15,95
1,12.15,15,80.6
1,12.45,15,90.4
1,12.59,15,88.4
1,11.99,16,86.9
1,13.29,198,535.5
1,12.56,16,82.5
1,12.56,16,88.4
1,13.86,13,86.2
1,12.42,15,99.4
1,12.56,16,89.6
1,12.54,15,83.6
1,12.88,16,90.2
1,12.54,16,95.8
1,13.53,15,102.6
1,12.78,16,86.8
1,13.74,19,637.7
1,12.09,15,121.4
1,12.58,15,85.1
1,13.34,16,86.8
1,11.99,15,84.2
1,13.18,184,167.6
1,11.77,16,84.1
1,12.31,15,83.2
1,13.42,17,89.2
1,11.76,17,83.5
1,12.37,15,87.7
1,12.24,16,84.2
1,12.8,15,96.9
1,12.86,16,85
1,12.01,16,90.8
1,12.45,16,85.6
1,12.82,17,93
1,12.5,15,89.1
1,12.47,16,86.4
1,11.64,16,84.3
1,12.28,16,91.4
1,13.64,15,87.6
1,12.92,14,91.2
1,12.82,14,86.5
1,12.2,14,91.8
1,12.56,14,85.3
1,13.99,17,95.3
1,13.76,16,88.6
1,13.76,15,88.9
1,13.61,15,93.7
1,13.72,17,693.9
1,14.29,16,122.4
1,12.81,14,90.9
1,13.54,15,86.8
1,13.11,15,92.4
1,13.16,16,87.8
1,15.19,15,87.8
1,13.42,16,86.5
1,12.54,16,88.5
1,13,16,89.8
1,13.31,15,88.1
1,14.3,15,84
1,11.25,17,89.6
1,12.87,14,81.5
1,12.94,15,93.6
1,13.16,15,87
1,12.92,15,90
1,12.83,16,90.1
1,12.86,18,98.6
1,13.8,16,84.5
1,11.56,15,88.7
1,12.16,17,86.4
1,13.33,15,87
1,13.29,15,78.5
1,13.61,16,91.3
1,17.18,13,81.3
1,18.06,15,86.6
1,17.59,16,87.6
1,16.71,15,87.3
1,14.42,15,84.8
1,13.93,15,92.2
1,15.36,14,87.6
1,15.89,17,90.6
1,16.16,16,133.5
1,16.22,15,121.9
1,16.22,16,103.7
1,16.5,17,108
1,17.16,15,87.4
1,17.59,15,99.9
1,16.18,17,96.1
1,16.54,16,99.1
1,18.49,15,94.6
1,17.45,16,100.8
1,17.08,16,94.8
1,15.89,15,92.8
1,16.61,17,94
1,14.89,16,96.1
1,18.29,15,153.1
1,13.9,14,87
